date,avgtempC,avgtempF,winddirDegree,windspeedKmph,windspeedMiles,cloudcover,humidity,precipInches,precipMM,pressure,visibility,maxtempC,maxtempF,mintempC,mintempF,sunHour,uvIndex
2018-02-08,7,44,55,11,7,25,69,0.0,0.0,1029,10,14,57,1,33,10.1,1
2018-02-09,12,54,187,11,7,91,82,0.0,0.0,1020,10,16,61,8,47,5.5,1
2018-02-10,12,53,160,13,8,83,81,0.1,2.2,1013,9,15,59,5,41,7.0,1
2018-02-11,2,36,137,22,13,36,54,0.0,0.4,1021,10,4,40,0,32,11.0,1
2018-02-12,3,37,32,15,9,12,64,0.0,0.0,1029,10,8,47,-1,30,11.0,1
2018-02-13,6,42,40,7,4,100,81,0.0,0.3,1029,9,8,47,4,39,5.5,1
2018-02-14,13,56,171,10,6,84,87,0.0,0.1,1024,10,21,70,7,45,8.6,1
2018-02-15,19,66,189,19,12,87,92,0.0,0.2,1018,10,21,71,16,62,5.5,1
2018-02-16,18,65,118,15,9,83,79,0.0,0.1,1019,9,20,68,15,58,7.1,1
2018-02-17,12,54,95,9,6,74,70,0.0,0.2,1019,10,14,57,10,50,7.1,1
2018-02-18,14,58,108,13,8,79,85,0.0,0.2,1018,10,21,70,10,50,7.1,1
2018-02-19,20,69,171,26,16,98,87,0.0,1.1,1012,10,23,73,18,64,5.6,1
2018-02-20,21,69,166,23,14,97,91,0.1,2.0,1013,7,21,70,20,67,5.6,1
2018-02-21,9,48,201,20,13,98,90,0.5,12.2,1022,9,20,68,5,40,5.6,1
2018-02-22,4,40,135,14,9,99,84,0.1,3.4,1024,9,6,43,3,37,5.6,1
2018-02-23,12,54,77,8,5,92,91,0.1,2.3,1020,8,18,65,6,42,5.6,1
2018-02-24,20,68,203,17,11,73,90,0.0,0.8,1012,7,24,75,18,64,7.1,1
2018-02-25,14,58,46,11,7,19,78,0.1,2.3,1016,10,18,64,12,54,11.3,1
2018-02-26,14,57,137,10,6,11,74,0.0,0.0,1021,10,20,68,9,49,11.3,1
2018-02-27,19,65,147,16,10,71,88,0.1,2.3,1017,10,25,77,15,59,7.3,1
2018-02-28,22,71,176,17,11,78,86,0.0,0.4,1010,9,26,78,19,66,7.3,1
2018-03-01,17,62,158,17,11,34,68,0.0,1.0,1016,9,20,67,13,55,11.6,1
2018-03-02,15,59,70,11,7,20,73,0.0,0.0,1024,10,21,70,10,50,11.6,1
2018-03-03,16,61,135,11,7,62,87,0.0,0.2,1021,9,21,69,12,54,5.9,1
2018-03-04,20,68,162,16,10,74,88,0.0,0.8,1016,8,24,75,17,62,8.7,1
2018-03-05,20,69,132,15,9,56,77,0.1,3.0,1013,8,25,77,16,60,10.2,1
2018-03-06,15,58,37,12,8,19,39,0.0,0.0,1019,10,20,68,10,50,10.2,1
2018-03-07,12,53,30,13,8,41,37,0.0,0.0,1025,10,16,62,7,44,11.6,1
2018-03-08,13,55,125,11,7,35,50,0.0,0.0,1022,10,19,66,8,47,11.6,1
2018-03-09,15,59,176,18,11,65,83,0.0,0.0,1014,10,20,67,10,50,5.9,1
2018-03-10,22,71,200,15,9,48,75,0.0,0.5,1008,9,30,85,17,62,10.2,1
2018-03-11,18,65,128,25,15,54,65,0.0,0.1,1014,10,20,69,15,58,7.4,1
2018-03-12,12,53,74,17,10,22,50,0.0,0.0,1025,10,17,62,7,45,11.6,1
2018-03-13,13,55,48,9,6,14,52,0.0,0.0,1024,10,19,66,8,46,11.6,1
2018-03-14,13,55,86,9,6,6,46,0.0,0.0,1024,10,20,67,7,44,11.6,1
2018-03-15,15,59,180,18,11,54,78,0.0,0.1,1016,10,21,69,10,49,7.4,1
2018-03-16,22,71,218,12,7,47,68,0.0,0.1,1012,9,28,83,17,62,11.6,1
2018-03-17,21,71,179,15,10,73,87,0.2,4.1,1011,7,25,77,18,65,7.4,1
2018-03-18,22,72,177,9,6,54,84,0.0,1.0,1009,8,28,83,19,66,10.2,1
2018-03-19,20,69,297,18,11,22,50,0.0,0.4,1008,10,25,78,16,61,11.6,1
2018-03-20,14,58,227,15,9,4,49,0.0,0.0,1017,10,21,69,9,49,11.6,1
2018-03-21,15,60,128,12,7,3,50,0.0,0.0,1021,10,22,72,9,48,11.6,1
2018-03-22,17,63,169,18,11,15,69,0.0,0.0,1023,10,24,76,11,52,11.6,1
2018-03-23,19,66,178,21,13,60,83,0.0,0.2,1018,10,23,74,14,58,8.8,1
2018-03-24,22,72,192,16,10,70,82,0.0,0.1,1013,10,27,81,18,65,8.8,1
2018-03-25,21,70,159,13,8,82,88,0.0,0.5,1012,7,23,74,20,68,6.1,1
2018-03-26,23,73,168,22,14,67,78,0.0,0.1,1011,10,28,82,19,66,10.2,1
2018-03-27,21,70,121,18,11,79,83,0.2,5.3,1014,9,25,76,17,63,8.9,1
2018-03-28,18,65,114,11,7,87,91,1.1,28.2,1010,8,22,72,17,62,7.5,1
2018-03-29,19,66,187,12,7,16,73,0.0,0.0,1012,9,26,79,13,56,11.6,1
2018-03-30,17,62,58,15,9,6,70,0.0,0.0,1023,10,21,70,12,53,11.6,1
2018-03-31,19,66,178,19,12,17,78,0.0,0.0,1019,9,25,78,13,56,11.6,1
2018-04-01,20,68,165,16,10,81,86,0.0,0.4,1014,10,23,74,17,62,6.2,1
2018-04-02,20,68,129,15,9,82,84,0.0,0.4,1010,8,25,77,14,58,7.5,1
2018-04-03,21,70,153,19,12,83,83,0.1,1.6,1009,9,25,77,16,61,6.2,1
2018-04-04,14,56,51,19,12,6,51,0.0,0.2,1023,10,18,65,9,48,11.6,1
2018-04-05,18,64,160,14,9,41,66,0.0,0.0,1017,10,24,75,12,53,10.2,1
2018-04-06,23,73,184,20,13,60,85,0.0,0.3,1009,10,27,81,19,67,10.2,1
2018-04-07,10,49,226,26,16,69,70,0.0,0.0,1016,10,19,66,4,40,8.9,1
2018-04-08,10,49,137,11,7,38,75,0.0,0.0,1013,10,18,65,3,38,10.3,1
2018-04-09,14,58,50,13,8,83,86,0.0,0.0,1015,8,16,62,11,53,6.2,1
2018-04-10,16,60,79,12,8,13,63,0.0,0.0,1024,10,22,72,10,51,11.6,1
2018-04-11,18,64,166,15,9,2,63,0.0,0.0,1020,10,25,77,11,51,11.6,1
2018-04-12,20,69,179,23,15,46,83,0.0,0.1,1012,10,27,80,16,60,10.3,1
2018-04-13,23,74,176,21,13,65,84,0.2,6.0,1005,9,28,82,21,70,8.9,1
2018-04-14,15,59,335,23,14,15,41,0.0,0.0,1016,10,19,66,12,53,11.6,1
2018-04-15,14,57,271,11,7,0,41,0.0,0.0,1022,10,21,70,7,45,11.6,1
2018-04-16,17,63,166,17,11,0,57,0.0,0.0,1021,10,26,78,9,49,11.6,1
2018-04-17,20,68,182,24,15,1,71,0.0,0.0,1014,10,27,81,13,56,11.6,1
2018-04-18,20,69,114,16,10,50,71,0.0,0.1,1015,9,26,79,17,63,9.1,1
2018-04-19,17,63,41,18,11,12,46,0.0,0.0,1024,10,23,73,13,55,13.4,1
2018-04-20,15,60,102,15,9,30,63,0.0,0.0,1021,10,20,67,12,54,13.4,1
2018-04-21,17,63,137,10,6,77,92,0.0,0.4,1014,8,22,71,14,57,9.6,1
2018-04-22,16,61,264,16,10,4,65,0.0,0.0,1018,10,23,74,10,50,13.5,1
2018-04-23,19,66,228,8,5,5,55,0.0,0.0,1018,10,27,80,12,53,13.5,1
2018-04-24,21,70,135,8,5,6,63,0.0,0.0,1017,10,29,84,14,58,13.5,1
2018-04-25,20,67,217,12,7,22,69,0.0,0.0,1018,10,28,82,15,60,13.5,1
2018-04-26,17,62,175,7,4,9,58,0.0,0.0,1017,10,24,76,10,49,13.5,1
2018-04-27,19,66,118,6,4,18,57,0.0,0.0,1017,10,25,77,14,56,13.5,1
2018-04-28,21,70,181,9,5,9,55,0.0,0.0,1017,10,27,81,15,59,13.6,1
2018-04-29,20,69,167,13,8,4,67,0.0,0.0,1018,10,26,79,15,58,13.6,1
2018-04-30,19,67,150,18,11,82,89,0.0,0.7,1017,8,23,73,17,62,8.5,1
2018-05-01,22,71,156,19,12,97,93,0.0,0.4,1014,10,24,76,19,67,8.5,1
2018-05-02,24,75,159,22,14,76,86,0.0,1.1,1014,7,28,82,22,71,9.7,1
2018-05-03,25,77,164,19,12,83,83,0.1,1.8,1014,9,29,84,23,73,8.5,1
2018-05-04,20,68,133,13,8,88,92,0.1,3.2,1018,8,22,72,18,65,8.5,1
2018-05-05,21,70,195,11,7,14,69,0.0,0.1,1020,10,27,81,16,60,13.7,1
2018-05-06,22,72,191,6,4,0,60,0.0,0.0,1020,10,29,85,16,62,13.7,1
2018-05-07,24,75,194,9,6,3,54,0.0,0.0,1019,10,31,88,17,62,13.7,1
2018-05-08,24,75,190,17,10,24,57,0.0,0.0,1017,10,30,86,17,63,13.3,1
2018-05-09,23,73,177,18,11,11,67,0.0,0.0,1016,10,29,84,17,63,13.7,1
2018-05-10,23,74,173,18,11,12,72,0.0,0.0,1015,9,29,85,17,63,13.7,1
2018-05-11,25,76,171,21,13,30,73,0.0,0.0,1013,10,30,86,20,68,13.3,1
2018-05-12,25,78,165,19,12,55,74,0.0,0.3,1014,10,30,86,21,70,12.1,1
2018-05-13,26,78,164,15,9,47,75,0.0,0.4,1014,9,31,88,21,70,12.1,1
2018-05-14,26,79,167,15,9,62,75,0.0,0.3,1014,10,31,87,23,73,12.2,1
2018-05-15,26,78,164,10,6,40,73,0.0,0.4,1013,10,31,88,21,70,12.2,1
2018-05-16,27,80,182,5,3,11,64,0.0,0.0,1012,9,34,93,20,68,13.8,1
2018-05-17,27,81,178,10,6,4,56,0.0,0.0,1011,10,34,93,21,70,13.8,1
2018-05-18,26,79,173,18,11,15,67,0.0,0.0,1009,9,33,92,21,69,13.3,1
2018-05-19,26,78,165,21,13,43,74,0.0,0.0,1010,10,32,90,21,70,13.3,1
2018-05-20,24,76,149,11,7,44,82,0.2,5.8,1014,9,29,84,22,72,13.3,1
2018-05-21,23,74,88,9,5,52,83,0.1,1.9,1015,8,29,84,20,68,11.0,1
2018-05-22,25,76,147,9,6,48,79,0.3,7.9,1014,6,30,85,21,69,13.3,1
2018-05-23,25,77,151,10,6,28,78,0.1,1.3,1015,8,29,85,21,70,13.3,1
2018-05-24,26,78,139,7,4,28,76,0.0,1.1,1016,8,31,88,21,70,13.9,1
2018-05-25,27,81,168,9,6,19,73,0.0,0.7,1013,8,33,92,22,72,13.9,1
2018-05-26,28,83,182,12,7,4,63,0.0,0.0,1009,10,35,95,22,72,13.9,1
2018-05-27,28,83,158,11,7,15,65,0.0,0.0,1009,10,35,94,23,73,14.0,1
2018-05-28,28,83,152,9,6,11,65,0.0,0.0,1009,10,34,93,23,73,14.0,1
2018-05-29,28,83,177,12,7,4,63,0.0,0.0,1008,10,35,94,23,73,14.0,1
2018-05-30,28,82,172,18,11,8,69,0.0,0.0,1008,10,35,94,22,72,14.0,1
2018-05-31,28,83,173,21,13,33,70,0.0,0.1,1010,10,35,95,23,74,13.3,1
2018-06-01,29,83,175,17,11,44,70,0.0,0.1,1011,9,36,96,24,75,12.2,1
2018-06-02,29,84,181,15,9,28,68,0.0,0.0,1011,10,37,98,23,74,13.3,1
2018-06-03,29,84,153,9,5,47,72,0.1,2.9,1015,9,35,96,24,75,11.1,1
2018-06-04,27,81,160,7,5,12,68,0.1,3.3,1015,10,33,92,24,75,14.0,1
2018-06-05,29,85,174,13,8,24,65,0.0,0.0,1010,10,37,98,23,74,13.4,1
2018-06-06,29,85,166,14,9,22,66,0.0,0.0,1010,10,37,98,24,74,13.4,1
2018-06-07,29,84,161,16,10,22,66,0.0,0.0,1013,10,36,96,23,74,13.4,1
2018-06-08,28,82,166,12,8,36,70,0.1,2.5,1016,9,33,91,23,73,13.4,1
2018-06-09,27,80,170,12,7,41,75,0.2,5.6,1016,7,33,91,22,72,13.4,1
2018-06-10,28,83,176,18,11,37,70,0.0,0.7,1012,8,35,95,23,73,13.4,1
2018-06-11,29,84,174,22,14,38,67,0.0,0.7,1010,10,35,95,24,76,13.4,1
2018-06-12,29,84,166,18,11,48,68,0.0,0.1,1012,9,34,93,24,76,12.2,1
2018-06-13,29,83,160,13,8,34,66,0.0,0.0,1015,8,34,92,23,73,13.4,1
2018-06-14,28,82,178,14,8,30,68,0.0,0.0,1015,8,33,92,23,73,13.4,1
2018-06-15,27,81,164,15,9,36,71,0.0,0.3,1013,10,32,89,23,73,12.2,1
2018-06-16,27,81,148,15,9,37,75,0.2,4.4,1012,9,31,89,23,73,13.4,1
2018-06-17,27,80,98,11,7,44,79,0.0,0.3,1012,8,32,89,23,73,13.4,1
2018-06-18,26,79,87,15,9,59,82,0.1,3.4,1012,8,31,87,23,73,11.1,1
2018-06-19,24,75,91,14,9,90,90,0.0,0.0,1012,7,27,81,22,72,8.8,1
2018-06-20,24,76,89,11,7,82,89,0.0,1.0,1010,7,27,81,22,72,9.9,1
2018-06-21,27,81,106,8,5,58,79,0.0,1.1,1012,6,33,91,23,73,13.4,1
2018-06-22,29,84,203,15,9,27,72,0.0,0.0,1011,9,36,96,23,74,13.4,1
2018-06-23,29,84,174,21,13,19,70,0.0,0.0,1009,10,35,95,23,74,14.1,1
2018-06-24,29,85,169,24,15,33,68,0.0,0.1,1010,10,35,94,25,77,14.1,1
2018-06-25,28,83,163,18,11,46,72,0.0,0.4,1014,10,33,91,24,76,13.4,1
2018-06-26,29,84,167,16,10,43,71,0.0,0.5,1015,9,34,94,24,75,13.4,1
2018-06-27,29,84,179,15,10,24,66,0.0,0.0,1015,10,36,97,23,74,14.1,1
2018-06-28,29,84,180,17,11,30,68,0.0,0.0,1014,10,35,95,24,74,13.4,1
2018-06-29,29,84,169,19,12,50,71,0.0,0.2,1014,10,35,96,24,75,12.2,1
2018-06-30,29,84,170,20,13,30,67,0.0,0.2,1013,9,36,97,24,76,13.4,1
2018-07-01,30,85,174,19,12,27,63,0.0,0.1,1013,10,38,100,24,75,14.0,1
2018-07-02,29,85,175,13,8,20,64,0.0,0.0,1014,10,37,98,24,74,13.4,1
2018-07-03,30,85,182,11,7,17,63,0.0,0.0,1014,8,37,99,23,74,13.4,1
2018-07-04,26,80,148,8,5,50,77,0.1,3.5,1015,10,31,87,23,74,12.2,1
2018-07-05,26,80,77,10,6,36,71,0.0,0.3,1020,8,33,91,21,70,14.0,1
2018-07-06,28,83,152,9,6,26,65,0.2,5.8,1019,9,33,92,24,75,14.0,1
2018-07-07,27,80,60,9,6,25,76,0.3,7.4,1017,9,32,90,23,73,14.0,1
2018-07-08,26,79,111,8,5,24,77,0.2,4.8,1017,10,31,88,23,73,14.0,1
2018-07-09,26,78,188,9,6,46,82,0.1,2.7,1020,10,30,87,23,73,12.2,1
2018-07-10,27,81,185,9,6,22,72,0.0,0.2,1019,9,33,92,23,73,14.0,1
2018-07-11,28,83,191,11,7,13,67,0.0,0.1,1016,10,34,93,23,74,14.0,1
2018-07-12,29,84,184,11,7,10,61,0.0,0.5,1016,10,35,94,23,74,14.0,1
2018-07-13,29,84,183,14,8,19,63,0.0,0.0,1017,10,35,95,24,75,14.0,1
2018-07-14,29,84,185,14,9,21,66,0.0,0.0,1017,10,35,95,24,75,13.3,1
2018-07-15,29,84,186,15,9,27,66,0.0,0.0,1016,10,35,95,24,76,13.3,1
2018-07-16,29,85,188,15,9,15,62,0.0,0.0,1016,9,37,98,23,74,13.3,1
2018-07-17,29,84,199,12,8,3,59,0.0,0.0,1017,10,37,98,22,72,13.9,1
2018-07-18,30,87,195,13,8,6,58,0.0,0.0,1014,10,38,100,24,75,13.9,1
2018-07-19,31,88,189,14,9,7,57,0.0,0.0,1013,10,38,101,24,76,13.9,1
2018-07-20,31,88,188,14,9,9,57,0.0,0.0,1013,9,38,101,24,75,13.9,1
2018-07-21,31,87,194,13,8,8,58,0.0,0.0,1014,9,39,101,23,74,13.9,1
2018-07-22,31,88,202,13,8,6,54,0.0,0.0,1013,9,39,103,24,75,13.9,1
2018-07-23,33,91,208,10,6,16,47,0.0,0.5,1011,10,42,108,25,77,13.9,1
2018-07-24,31,89,80,13,8,25,54,0.0,0.0,1014,10,37,99,27,80,13.9,1
2018-07-25,30,87,134,6,4,17,53,0.0,0.2,1016,10,35,95,25,78,13.8,1
2018-07-26,31,88,174,10,6,8,42,0.0,0.0,1015,10,37,99,25,76,13.8,1
2018-07-27,31,87,180,13,8,4,40,0.0,0.0,1015,10,38,100,24,76,13.8,1
2018-07-28,30,86,182,10,7,6,53,0.0,0.0,1016,10,37,98,24,74,13.8,1
2018-07-29,31,88,180,12,7,8,54,0.0,0.0,1014,10,38,100,25,76,13.8,1
2018-07-30,31,87,135,12,7,14,54,0.0,0.7,1014,10,36,97,25,77,13.8,1
2018-07-31,29,84,160,10,6,28,64,0.6,15.6,1015,9,33,91,25,77,13.8,1
2018-08-01,29,83,79,11,7,10,48,0.0,0.0,1015,10,35,95,23,73,13.8,1
2018-08-02,29,84,142,8,5,9,44,0.0,0.0,1015,10,35,95,23,73,13.7,1
2018-08-03,29,85,155,12,7,8,48,0.0,0.0,1015,10,36,96,23,74,13.7,1
2018-08-04,28,82,156,14,8,27,65,0.0,0.4,1015,10,33,91,23,73,13.3,1
2018-08-05,28,83,158,13,8,22,63,0.1,1.7,1018,10,34,93,23,73,13.7,1
2018-08-06,28,82,132,10,6,31,69,0.0,0.7,1018,9,32,90,23,74,13.3,1
2018-08-07,28,83,170,12,8,36,67,0.0,0.5,1016,10,33,92,23,74,13.3,1
2018-08-08,30,85,180,14,9,15,61,0.0,0.0,1015,10,36,97,24,75,13.7,1
2018-08-09,29,85,189,11,7,18,61,0.1,3.1,1015,10,36,97,24,75,13.6,1
2018-08-10,28,83,152,9,6,23,66,0.2,4.9,1016,9,34,92,25,77,13.6,1
2018-08-11,27,81,181,8,5,53,76,0.4,11.2,1015,9,32,89,24,76,13.3,1
2018-08-12,26,78,151,12,7,49,80,0.6,15.6,1016,9,29,84,24,75,12.1,1
2018-08-13,28,83,165,18,11,30,70,0.1,1.6,1015,9,34,93,24,76,13.6,1
2018-08-14,28,83,172,18,11,39,69,0.0,0.1,1014,10,33,92,24,74,13.3,1
2018-08-15,29,85,178,14,9,30,65,0.0,0.0,1014,10,35,95,24,75,13.6,1
2018-08-16,30,86,179,15,9,31,65,0.0,0.0,1016,10,35,96,25,76,13.5,1
2018-08-17,30,86,186,14,9,8,58,0.0,0.0,1017,10,37,98,24,75,13.5,1
2018-08-18,31,87,188,13,8,9,55,0.0,0.0,1015,10,37,98,24,76,13.1,1
2018-08-19,30,86,187,16,10,12,59,0.0,0.4,1012,10,36,98,25,77,13.1,1
2018-08-20,30,87,181,10,6,21,62,0.1,1.7,1014,10,36,97,25,77,11.6,1
2018-08-21,31,87,188,8,5,18,59,0.1,1.8,1017,10,37,98,25,76,11.6,1
2018-08-22,31,88,145,8,5,19,58,0.1,2.4,1018,10,36,98,25,77,11.6,1
2018-08-23,31,87,176,11,7,13,54,0.1,1.4,1016,10,37,98,25,77,11.6,1
2018-08-24,30,87,179,15,9,8,56,0.0,0.0,1013,10,37,98,25,76,11.6,1
2018-08-25,30,86,165,13,8,19,61,0.0,0.3,1015,10,36,97,24,75,11.6,1
2018-08-26,30,86,169,13,8,29,62,0.0,0.2,1016,10,35,95,25,76,11.6,1
2018-08-27,30,86,174,16,10,25,62,0.0,0.0,1014,10,36,97,24,75,11.6,1
2018-08-28,30,86,171,17,11,24,62,0.0,0.3,1013,10,36,98,25,77,11.6,1
2018-08-29,29,85,159,15,9,21,65,0.0,0.1,1015,10,36,96,25,76,11.6,1
2018-08-30,29,84,127,9,6,19,65,0.0,0.2,1015,10,35,95,23,74,11.6,1
2018-08-31,29,84,153,10,6,15,63,0.0,0.7,1013,10,35,96,23,74,11.6,1
2018-09-01,29,84,139,9,6,24,65,0.1,2.6,1012,10,34,93,24,75,11.6,1
2018-09-02,28,83,137,9,6,26,70,0.1,1.7,1012,10,34,93,24,75,11.6,1
2018-09-03,27,80,148,9,6,39,79,0.8,20.5,1013,9,32,89,23,74,11.6,1
2018-09-04,27,80,124,9,6,58,80,0.5,12.0,1014,8,31,88,23,74,11.6,1
2018-09-05,27,80,99,8,5,42,80,0.9,22.3,1015,8,31,87,23,74,10.2,1
2018-09-06,27,81,96,6,4,30,76,0.2,4.2,1016,10,32,89,24,75,11.6,1
2018-09-07,26,79,194,6,4,34,81,0.5,12.3,1015,9,29,84,23,73,11.6,1
2018-09-08,26,78,195,7,5,39,81,0.5,13.7,1012,9,29,85,23,74,11.6,1
2018-09-09,23,73,33,10,6,84,91,0.5,12.2,1012,8,24,75,21,71,6.2,1
2018-09-10,22,72,38,10,6,75,85,0.0,0.8,1013,9,24,75,21,70,8.9,1
2018-09-11,23,74,43,9,5,65,83,0.0,0.1,1014,9,27,81,21,69,8.9,1
2018-09-12,25,76,94,10,6,55,86,0.4,9.5,1014,7,29,84,22,72,11.6,1
2018-09-13,25,77,71,11,7,50,86,0.2,4.0,1015,6,29,84,22,72,10.2,1
2018-09-14,24,75,71,12,8,64,88,0.1,2.3,1014,9,27,81,22,71,7.5,1
2018-09-15,24,76,82,15,9,65,88,0.0,0.0,1014,10,27,81,22,72,6.1,1
2018-09-16,25,78,121,7,4,31,83,0.2,5.0,1014,9,29,85,22,72,11.6,1
2018-09-17,27,80,223,5,3,15,73,0.1,1.9,1014,10,32,89,22,72,11.6,1
2018-09-18,28,82,199,9,5,17,69,0.0,0.0,1014,10,33,91,24,75,11.6,1
2018-09-19,27,81,187,9,6,19,71,0.0,0.0,1013,10,32,90,23,73,11.6,1
2018-09-20,26,79,158,12,8,47,82,0.2,3.8,1013,10,30,87,24,75,10.2,1
2018-09-21,27,80,164,13,8,58,83,0.5,13.7,1013,8,31,87,24,75,10.2,1
2018-09-22,23,74,282,14,9,66,81,0.0,0.1,1013,10,26,78,20,69,7.4,1
2018-09-23,21,71,275,7,5,83,81,0.0,0.2,1013,10,24,75,19,67,6.0,1
2018-09-24,24,75,182,4,3,49,79,0.0,1.3,1012,10,28,82,21,69,10.2,1
2018-09-25,26,79,175,12,7,16,77,0.1,1.5,1013,10,32,89,22,71,11.6,1
2018-09-26,25,76,143,12,8,30,82,0.3,6.8,1016,8,29,84,21,70,10.2,1
2018-09-27,20,68,209,13,8,35,67,0.0,0.0,1017,10,25,77,17,62,11.6,1
2018-09-28,22,72,131,6,4,43,83,0.1,1.8,1017,9,27,80,18,64,7.4,1
2018-09-29,23,74,114,7,5,63,89,0.2,5.8,1019,5,26,78,21,70,11.6,1
2018-09-30,24,75,97,8,5,65,86,0.0,1.2,1018,7,28,83,21,70,10.2,1
2018-10-01,24,75,118,7,4,43,85,0.3,7.9,1019,6,29,84,21,69,11.6,1
2018-10-02,25,77,146,9,5,46,85,0.2,4.5,1018,6,29,85,21,70,10.2,1
2018-10-03,26,79,175,11,7,46,82,0.0,0.1,1016,8,31,87,22,72,11.6,1
2018-10-04,26,79,171,10,6,33,78,0.0,0.5,1015,8,31,88,22,72,11.6,1
2018-10-05,26,79,167,12,7,53,83,0.0,0.9,1014,8,30,87,23,73,10.2,1
2018-10-06,25,78,156,11,7,50,84,0.4,10.6,1013,7,29,85,23,73,11.6,1
2018-10-07,25,77,149,15,9,44,86,0.1,3.7,1012,6,29,84,23,73,11.6,1
2018-10-08,24,75,130,13,8,65,89,0.2,4.6,1010,9,27,81,22,72,8.8,1
2018-10-09,24,76,171,12,7,41,85,0.2,6.3,1007,9,28,83,22,71,11.6,1
2018-10-10,20,69,154,10,6,9,79,0.0,0.0,1012,9,24,76,19,65,11.6,1
2018-10-11,18,64,49,12,7,35,73,0.0,0.0,1017,10,20,68,15,59,10.2,1
2018-10-12,22,71,138,10,6,45,78,0.1,2.7,1014,10,28,83,17,62,10.2,1
2018-10-13,25,77,182,17,11,51,86,0.3,6.6,1009,9,30,85,22,72,10.2,1
2018-10-14,25,76,132,11,7,46,84,0.1,3.0,1010,10,31,87,19,67,10.2,1
