date,avgtempC,avgtempF,winddirDegree,windspeedKmph,windspeedMiles,cloudcover,humidity,precipInches,precipMM,pressure,visibility,maxtempC,maxtempF,mintempC,mintempF,sunHour,uvIndex
2016-11-01,24,75,168,14,8,57,81,0.0,0.2,1015,9,30,86,20,68,7.2,1
2016-11-02,24,76,143,13,8,72,85,0.2,4.1,1017,6,28,83,21,70,5.6,1
2016-11-03,23,73,125,10,6,67,88,0.3,8.5,1021,5,27,81,19,67,8.7,1
2016-11-04,20,68,11,11,7,87,93,0.1,2.7,1024,7,22,71,19,66,4.1,1
2016-11-05,19,67,88,10,6,85,91,0.2,4.1,1022,7,22,72,17,62,4.1,1
2016-11-06,19,66,88,9,6,64,87,0.1,3.5,1020,10,24,75,15,59,5.6,1
2016-11-07,19,66,97,7,4,73,92,0.4,9.4,1018,6,23,74,17,62,5.6,1
2016-11-08,19,66,57,11,7,98,93,0.1,1.6,1020,7,21,70,17,63,4.1,1
2016-11-09,17,62,18,17,11,97,92,0.2,5.0,1023,10,17,63,16,61,4.1,1
2016-11-10,16,61,105,12,7,35,80,0.0,0.0,1025,10,20,68,14,57,8.7,1
2016-11-11,16,61,251,8,5,20,79,0.0,0.1,1023,10,21,70,14,57,8.7,1
2016-11-12,17,63,171,11,7,15,76,0.0,0.0,1023,10,22,71,14,57,8.7,1
2016-11-13,17,62,103,8,5,27,77,0.0,0.0,1022,10,22,72,13,55,8.7,1
2016-11-14,18,65,217,12,7,10,79,0.0,0.0,1018,8,25,76,14,57,8.7,1
2016-11-15,20,67,254,8,5,0,50,0.0,0.0,1017,10,27,81,14,58,8.7,1
2016-11-16,20,69,205,13,8,0,53,0.0,0.0,1015,10,27,81,15,60,8.7,1
2016-11-17,20,68,179,21,13,21,77,0.0,0.0,1012,10,26,78,15,60,8.7,1
2016-11-18,18,65,234,21,13,56,71,0.2,4.1,1019,9,22,72,12,54,7.1,1
2016-11-19,10,50,18,20,12,0,49,0.0,0.0,1033,10,14,57,7,44,8.7,1
2016-11-20,9,49,133,9,6,0,49,0.0,0.0,1028,10,16,61,4,39,8.7,1
2016-11-21,14,57,181,15,9,2,73,0.0,0.0,1019,10,21,70,8,46,8.7,1
2016-11-22,19,67,178,18,11,87,91,0.1,2.0,1014,10,22,72,16,61,3.9,1
2016-11-23,16,61,251,13,8,12,71,0.2,4.1,1019,10,20,69,13,55,8.7,1
2016-11-24,15,59,127,7,4,7,74,0.0,0.0,1022,10,22,71,9,49,8.7,1
2016-11-25,15,59,51,11,7,81,93,0.2,4.2,1026,8,18,64,13,55,3.8,1
2016-11-26,15,59,88,9,5,79,80,0.0,0.0,1026,10,20,67,11,52,5.5,1
2016-11-27,17,63,166,18,11,71,85,0.0,0.2,1015,10,21,69,13,56,5.5,1
2016-11-28,20,68,244,21,13,41,66,0.0,0.4,1002,10,23,74,14,58,8.7,1
2016-11-29,17,62,255,10,6,3,45,0.0,0.0,1004,10,23,73,12,54,8.7,1
2016-11-30,12,54,197,14,9,8,47,0.0,0.0,1016,10,16,61,9,49,8.7,1
2016-12-01,11,52,126,11,7,3,52,0.0,0.0,1018,10,18,64,6,43,8.7,1
2016-12-02,13,55,96,13,8,86,78,0.0,0.9,1018,9,16,61,10,50,3.8,1
2016-12-03,10,50,35,18,11,100,93,0.4,10.1,1015,8,11,52,10,50,3.8,1
2016-12-04,10,50,55,18,11,94,90,0.0,0.0,1016,10,11,52,9,49,3.8,1
2016-12-05,9,48,187,12,7,82,91,0.1,3.7,1012,9,10,50,8,47,3.8,1
2016-12-06,11,51,174,17,11,17,83,0.0,0.0,1014,10,15,59,8,46,8.7,1
2016-12-07,8,47,30,11,7,42,84,0.0,0.0,1019,10,12,53,5,41,5.4,1
2016-12-08,5,41,12,30,18,54,68,0.0,0.0,1032,10,8,47,2,35,7.1,1
2016-12-09,2,36,36,13,8,24,45,0.0,0.0,1036,10,7,45,0,33,8.7,1
2016-12-10,6,42,133,8,5,69,67,0.0,0.0,1029,10,9,48,1,34,3.8,1
2016-12-11,13,56,197,19,12,79,90,0.0,0.1,1016,9,18,65,9,48,5.4,1
2016-12-12,11,53,203,10,6,2,76,0.0,0.0,1017,10,17,62,8,46,8.7,1
2016-12-13,15,58,160,12,8,31,82,0.0,0.0,1016,8,21,70,11,51,8.7,1
2016-12-14,10,50,145,11,7,32,82,0.0,0.0,1021,9,16,60,7,45,8.7,1
2016-12-15,10,49,62,12,7,84,78,0.0,0.0,1026,10,12,54,7,45,3.8,1
2016-12-16,13,56,188,17,11,78,82,0.0,0.0,1014,10,18,65,10,50,3.8,1
2016-12-17,17,63,220,22,14,73,85,0.0,0.3,1008,9,23,74,4,39,5.4,1
2016-12-18,-1,30,182,31,19,27,38,0.0,0.0,1031,10,2,35,-3,26,7.1,1
2016-12-19,-1,31,9,18,11,14,33,0.0,0.0,1038,10,5,41,-4,24,7.1,1
2016-12-20,5,41,150,7,5,32,35,0.0,0.0,1031,10,12,54,-0,31,8.7,1
2016-12-21,11,51,211,14,9,14,48,0.0,0.0,1023,10,17,63,5,42,8.7,1
2016-12-22,12,53,121,15,9,19,62,0.0,0.0,1024,10,16,61,9,49,8.7,1
2016-12-23,15,58,133,7,5,99,81,0.0,1.0,1019,8,18,65,12,53,3.8,1
2016-12-24,20,69,171,19,12,99,94,0.0,1.0,1016,9,23,73,19,66,3.8,1
2016-12-25,21,69,166,23,14,91,92,0.0,0.5,1014,9,22,71,19,67,3.8,1
2016-12-26,22,71,177,13,8,82,88,0.1,3.7,1019,9,26,78,20,68,5.4,1
2016-12-27,19,66,100,7,5,82,89,0.1,3.4,1022,8,21,69,17,63,3.8,1
2016-12-28,21,69,198,14,9,64,89,0.0,0.1,1018,6,25,78,18,65,7.1,1
2016-12-29,14,57,92,22,14,30,52,0.0,0.0,1027,10,19,67,9,49,8.7,1
2016-12-30,10,49,85,10,7,76,40,0.0,0.1,1028,10,11,52,9,48,5.4,1
2016-12-31,15,58,209,16,10,54,79,0.0,0.3,1013,9,22,72,9,48,5.4,1
